,ToS,stock,seller,buyer,volume,tradeID
0,2881,0,djruh,world,-14.0,2881|0worlddjruh-14.0
0,2881,3,djruh,world,-2.0,2881|3worlddjruh-2.0
0,2881,4,world,hjmxr,26.0,2881|4worldhjmxr26.0
0,2881,5,world,hjmxr,19.0,2881|5worldhjmxr19.0
0,2881,6,world,hjmxr,64.0,2881|6worldhjmxr64.0
0,2881,7,hjmxr,world,-123.0,2881|7worldhjmxr-123.0
0,2881,10,world,hipzw,27.0,2881|10worldhipzw27.0
0,2881,11,hipzw,world,-31.0,2881|11worldhipzw-31.0
0,2881,13,wizey,world,-6.0,2881|13worldwizey-6.0
0,2882,0,world,djruh,364.0,2882|0worlddjruh364.0
0,2882,3,djruh,world,-263.0,2882|3worlddjruh-263.0
0,2882,4,hjmxr,world,-1.0,2882|4worldhjmxr-1.0
0,2882,5,world,hjmxr,17.0,2882|5worldhjmxr17.0
0,2882,6,world,hjmxr,44.0,2882|6worldhjmxr44.0
0,2882,7,hjmxr,world,-62.0,2882|7worldhjmxr-62.0
0,2882,10,world,hipzw,23.0,2882|10worldhipzw23.0
0,2882,11,hipzw,world,-14.0,2882|11worldhipzw-14.0
0,2882,13,wizey,world,-1.0,2882|13worldwizey-1.0
0,2882,17,uitcq,world,-10.0,2882|17worlduitcq-10.0
0,2883,0,world,djruh,186.0,2883|0worlddjruh186.0
0,2883,3,djruh,world,-145.0,2883|3worlddjruh-145.0
0,2883,4,world,hjmxr,4.0,2883|4worldhjmxr4.0
0,2883,5,world,hjmxr,59.0,2883|5worldhjmxr59.0
0,2883,6,world,hjmxr,42.0,2883|6worldhjmxr42.0
0,2883,7,hjmxr,world,-113.0,2883|7worldhjmxr-113.0
0,2883,10,world,hipzw,37.0,2883|10worldhipzw37.0
0,2883,11,hipzw,world,-37.0,2883|11worldhipzw-37.0
0,2883,13,wizey,world,-9.0,2883|13worldwizey-9.0
0,2883,17,world,uitcq,2.0,2883|17worlduitcq2.0
0,2884,0,djruh,world,-8.0,2884|0worlddjruh-8.0
0,2884,3,world,djruh,4.0,2884|3worlddjruh4.0
0,2884,4,hjmxr,world,-36.0,2884|4worldhjmxr-36.0
0,2884,5,world,hjmxr,3.0,2884|5worldhjmxr3.0
0,2884,6,world,hjmxr,26.0,2884|6worldhjmxr26.0
0,2884,7,world,hjmxr,37.0,2884|7worldhjmxr37.0
0,2884,10,world,hipzw,44.0,2884|10worldhipzw44.0
0,2884,11,hipzw,world,-52.0,2884|11worldhipzw-52.0
0,2884,13,wizey,world,-8.0,2884|13worldwizey-8.0
0,2884,17,world,uitcq,15.0,2884|17worlduitcq15.0
0,2885,0,world,djruh,148.0,2885|0worlddjruh148.0
0,2885,3,djruh,world,-109.0,2885|3worlddjruh-109.0
0,2885,4,world,hjmxr,81.0,2885|4worldhjmxr81.0
0,2885,5,world,hjmxr,58.0,2885|5worldhjmxr58.0
0,2885,6,hjmxr,world,-54.0,2885|6worldhjmxr-54.0
0,2885,7,hjmxr,world,-122.0,2885|7worldhjmxr-122.0
0,2885,10,hipzw,world,-38.0,2885|10worldhipzw-38.0
0,2885,11,world,hipzw,30.0,2885|11worldhipzw30.0
0,2885,13,wizey,world,-24.0,2885|13worldwizey-24.0
0,2885,17,uitcq,world,-13.0,2885|17worlduitcq-13.0
0,2886,0,djruh,world,-128.0,2886|0worlddjruh-128.0
0,2886,3,world,djruh,100.0,2886|3worlddjruh100.0
0,2886,4,hjmxr,world,-9.0,2886|4worldhjmxr-9.0
0,2886,5,hjmxr,world,-7.0,2886|5worldhjmxr-7.0
0,2886,6,world,hjmxr,42.0,2886|6worldhjmxr42.0
0,2886,7,hjmxr,world,-39.0,2886|7worldhjmxr-39.0
0,2886,10,world,hipzw,62.0,2886|10worldhipzw62.0
0,2886,11,hipzw,world,-45.0,2886|11worldhipzw-45.0
0,2886,13,world,wizey,13.0,2886|13worldwizey13.0
0,2886,17,uitcq,world,-5.0,2886|17worlduitcq-5.0
0,2887,0,djruh,world,-4.0,2887|0worlddjruh-4.0
0,2887,3,djruh,world,-1.0,2887|3worlddjruh-1.0
0,2887,4,hjmxr,world,-11.0,2887|4worldhjmxr-11.0
0,2887,5,hjmxr,world,-67.0,2887|5worldhjmxr-67.0
0,2887,6,world,hjmxr,92.0,2887|6worldhjmxr92.0
0,2887,7,hjmxr,world,-8.0,2887|7worldhjmxr-8.0
0,2887,10,hipzw,world,-39.0,2887|10worldhipzw-39.0
0,2887,11,world,hipzw,25.0,2887|11worldhipzw25.0
0,2887,13,wizey,world,-306.0,2887|13worldwizey-306.0
0,2887,14,world,wizey,432.0,2887|14worldwizey432.0
0,2887,17,world,uitcq,13.0,2887|17worlduitcq13.0
0,2888,0,world,djruh,120.0,2888|0worlddjruh120.0
0,2888,3,djruh,world,-97.0,2888|3worlddjruh-97.0
0,2888,4,hjmxr,world,-74.0,2888|4worldhjmxr-74.0
0,2888,5,world,hjmxr,52.0,2888|5worldhjmxr52.0
0,2888,6,world,hjmxr,78.0,2888|6worldhjmxr78.0
0,2888,7,hjmxr,world,-14.0,2888|7worldhjmxr-14.0
0,2888,10,hipzw,world,-6.0,2888|10worldhipzw-6.0
0,2888,11,world,hipzw,6.0,2888|11worldhipzw6.0
0,2888,13,wizey,world,-15.0,2888|13worldwizey-15.0
0,2888,14,world,wizey,1.0,2888|14worldwizey1.0
0,2888,17,uitcq,world,-9.0,2888|17worlduitcq-9.0
0,2889,0,world,djruh,140.0,2889|0worlddjruh140.0
0,2889,3,djruh,world,-94.0,2889|3worlddjruh-94.0
0,2889,4,world,hjmxr,42.0,2889|4worldhjmxr42.0
0,2889,5,hjmxr,world,-8.0,2889|5worldhjmxr-8.0
0,2889,6,world,hjmxr,7.0,2889|6worldhjmxr7.0
0,2889,7,hjmxr,world,-70.0,2889|7worldhjmxr-70.0
0,2889,10,world,hipzw,7.0,2889|10worldhipzw7.0
0,2889,11,world,hipzw,4.0,2889|11worldhipzw4.0
0,2889,13,world,wizey,125.0,2889|13worldwizey125.0
0,2889,14,wizey,world,-197.0,2889|14worldwizey-197.0
0,2889,17,world,uitcq,3.0,2889|17worlduitcq3.0
0,2890,0,djruh,world,-3.0,2890|0worlddjruh-3.0
0,2890,3,world,djruh,2.0,2890|3worlddjruh2.0
0,2890,4,world,hjmxr,8.0,2890|4worldhjmxr8.0
0,2890,5,world,hjmxr,16.0,2890|5worldhjmxr16.0
0,2890,6,hjmxr,world,-96.0,2890|6worldhjmxr-96.0
0,2890,7,world,hjmxr,62.0,2890|7worldhjmxr62.0
0,2890,10,hipzw,world,-20.0,2890|10worldhipzw-20.0
0,2890,11,world,hipzw,14.0,2890|11worldhipzw14.0
0,2890,13,world,wizey,3.0,2890|13worldwizey3.0
0,2890,14,world,wizey,1.0,2890|14worldwizey1.0
0,2890,17,world,uitcq,15.0,2890|17worlduitcq15.0
0,2891,0,world,djruh,227.0,2891|0worlddjruh227.0
0,2891,3,djruh,world,-156.0,2891|3worlddjruh-156.0
0,2891,4,hjmxr,world,-85.0,2891|4worldhjmxr-85.0
0,2891,5,world,hjmxr,67.0,2891|5worldhjmxr67.0
0,2891,6,world,hjmxr,11.0,2891|6worldhjmxr11.0
0,2891,7,world,hjmxr,13.0,2891|7worldhjmxr13.0
0,2891,10,world,hipzw,60.0,2891|10worldhipzw60.0
0,2891,11,hipzw,world,-46.0,2891|11worldhipzw-46.0
0,2891,13,world,wizey,120.0,2891|13worldwizey120.0
0,2891,14,wizey,world,-184.0,2891|14worldwizey-184.0
0,2891,17,uitcq,world,-31.0,2891|17worlduitcq-31.0
0,2892,0,djruh,world,-15.0,2892|0worlddjruh-15.0
0,2892,3,world,djruh,10.0,2892|3worlddjruh10.0
0,2892,4,world,hjmxr,3.0,2892|4worldhjmxr3.0
0,2892,5,hjmxr,world,-1.0,2892|5worldhjmxr-1.0
0,2892,7,hjmxr,world,-1.0,2892|7worldhjmxr-1.0
0,2892,10,hipzw,world,-21.0,2892|10worldhipzw-21.0
0,2892,11,world,hipzw,12.0,2892|11worldhipzw12.0
0,2892,13,wizey,world,-32.0,2892|13worldwizey-32.0
0,2892,14,world,wizey,1.0,2892|14worldwizey1.0
0,2892,17,uitcq,world,-8.0,2892|17worlduitcq-8.0
0,2893,0,world,djruh,147.0,2893|0worlddjruh147.0
0,2893,3,djruh,world,-131.0,2893|3worlddjruh-131.0
0,2893,4,hjmxr,world,-9.0,2893|4worldhjmxr-9.0
0,2893,5,world,hjmxr,26.0,2893|5worldhjmxr26.0
0,2893,6,hjmxr,world,-44.0,2893|6worldhjmxr-44.0
0,2893,7,hjmxr,world,-12.0,2893|7worldhjmxr-12.0
0,2893,10,world,hipzw,1.0,2893|10worldhipzw1.0
0,2893,11,world,hipzw,5.0,2893|11worldhipzw5.0
0,2893,13,wizey,world,-29.0,2893|13worldwizey-29.0
0,2893,14,wizey,world,-1.0,2893|14worldwizey-1.0
0,2893,17,uitcq,world,-10.0,2893|17worlduitcq-10.0
0,2894,0,djruh,world,-19.0,2894|0worlddjruh-19.0
0,2894,4,world,hjmxr,6.0,2894|4worldhjmxr6.0
0,2894,5,world,hjmxr,43.0,2894|5worldhjmxr43.0
0,2894,6,hjmxr,world,-9.0,2894|6worldhjmxr-9.0
0,2894,7,hjmxr,world,-43.0,2894|7worldhjmxr-43.0
0,2894,10,world,hipzw,42.0,2894|10worldhipzw42.0
0,2894,11,hipzw,world,-33.0,2894|11worldhipzw-33.0
0,2894,13,wizey,world,-2.0,2894|13worldwizey-2.0
0,2894,14,world,wizey,1.0,2894|14worldwizey1.0
0,2894,17,world,uitcq,11.0,2894|17worlduitcq11.0
0,2895,0,world,djruh,11.0,2895|0worlddjruh11.0
0,2895,3,world,djruh,2.0,2895|3worlddjruh2.0
0,2895,4,world,hjmxr,27.0,2895|4worldhjmxr27.0
0,2895,5,hjmxr,world,-98.0,2895|5worldhjmxr-98.0
0,2895,6,world,hjmxr,61.0,2895|6worldhjmxr61.0
0,2895,7,hjmxr,world,-24.0,2895|7worldhjmxr-24.0
0,2895,10,world,hipzw,3.0,2895|10worldhipzw3.0
0,2895,11,world,hipzw,4.0,2895|11worldhipzw4.0
0,2895,13,world,wizey,6.0,2895|13worldwizey6.0
0,2895,14,wizey,world,-1.0,2895|14worldwizey-1.0
0,2895,17,uitcq,world,-8.0,2895|17worlduitcq-8.0
0,2896,0,djruh,world,-94.0,2896|0worlddjruh-94.0
0,2896,3,world,djruh,86.0,2896|3worlddjruh86.0
0,2896,4,world,hjmxr,12.0,2896|4worldhjmxr12.0
0,2896,5,hjmxr,world,-20.0,2896|5worldhjmxr-20.0
0,2896,6,world,hjmxr,2.0,2896|6worldhjmxr2.0
0,2896,7,hjmxr,world,-18.0,2896|7worldhjmxr-18.0
0,2896,10,world,hipzw,14.0,2896|10worldhipzw14.0
0,2896,11,hipzw,world,-10.0,2896|11worldhipzw-10.0
0,2896,13,wizey,world,-164.0,2896|13worldwizey-164.0
0,2896,14,world,wizey,223.0,2896|14worldwizey223.0
0,2896,17,uitcq,world,-9.0,2896|17worlduitcq-9.0
0,2897,0,world,djruh,173.0,2897|0worlddjruh173.0
0,2897,3,djruh,world,-130.0,2897|3worlddjruh-130.0
0,2897,4,world,hjmxr,72.0,2897|4worldhjmxr72.0
0,2897,5,hjmxr,world,-43.0,2897|5worldhjmxr-43.0
0,2897,6,hjmxr,world,-31.0,2897|6worldhjmxr-31.0
0,2897,7,hjmxr,world,-29.0,2897|7worldhjmxr-29.0
0,2897,10,hipzw,world,-136.0,2897|10worldhipzw-136.0
0,2897,11,world,hipzw,87.0,2897|11worldhipzw87.0
0,2897,13,wizey,world,-8.0,2897|13worldwizey-8.0
0,2897,14,world,wizey,2.0,2897|14worldwizey2.0
0,2897,17,world,uitcq,12.0,2897|17worlduitcq12.0
0,2898,0,djruh,world,-59.0,2898|0worlddjruh-59.0
0,2898,3,world,djruh,66.0,2898|3worlddjruh66.0
0,2898,4,world,hjmxr,38.0,2898|4worldhjmxr38.0
0,2898,5,hjmxr,world,-79.0,2898|5worldhjmxr-79.0
0,2898,6,world,hjmxr,3.0,2898|6worldhjmxr3.0
0,2898,7,world,hjmxr,6.0,2898|7worldhjmxr6.0
0,2898,10,world,hipzw,21.0,2898|10worldhipzw21.0
0,2898,11,hipzw,world,-20.0,2898|11worldhipzw-20.0
0,2898,13,world,wizey,129.0,2898|13worldwizey129.0
0,2898,14,wizey,world,-205.0,2898|14worldwizey-205.0
0,2898,17,uitcq,world,-3.0,2898|17worlduitcq-3.0
0,2899,0,djruh,world,-321.0,2899|0worlddjruh-321.0
0,2899,3,world,djruh,240.0,2899|3worlddjruh240.0
0,2899,4,world,hjmxr,39.0,2899|4worldhjmxr39.0
0,2899,5,world,hjmxr,57.0,2899|5worldhjmxr57.0
0,2899,6,hjmxr,world,-95.0,2899|6worldhjmxr-95.0
0,2899,7,hjmxr,world,-47.0,2899|7worldhjmxr-47.0
0,2899,10,hipzw,world,-41.0,2899|10worldhipzw-41.0
0,2899,11,world,hipzw,36.0,2899|11worldhipzw36.0
0,2899,13,wizey,world,-27.0,2899|13worldwizey-27.0
0,2899,17,uitcq,world,-23.0,2899|17worlduitcq-23.0
0,2900,0,djruh,world,-105.0,2900|0worlddjruh-105.0
0,2900,3,world,djruh,80.0,2900|3worlddjruh80.0
0,2900,4,hjmxr,world,-53.0,2900|4worldhjmxr-53.0
0,2900,5,hjmxr,world,-11.0,2900|5worldhjmxr-11.0
0,2900,6,world,hjmxr,10.0,2900|6worldhjmxr10.0
0,2900,7,world,hjmxr,81.0,2900|7worldhjmxr81.0
0,2900,10,hipzw,world,-30.0,2900|10worldhipzw-30.0
0,2900,11,world,hipzw,34.0,2900|11worldhipzw34.0
0,2900,13,world,wizey,29.0,2900|13worldwizey29.0
0,2900,14,world,wizey,1.0,2900|14worldwizey1.0
0,2900,17,world,uitcq,23.0,2900|17worlduitcq23.0
0,2901,0,world,djruh,9.0,2901|0worlddjruh9.0
0,2901,3,djruh,world,-2.0,2901|3worlddjruh-2.0
0,2901,4,hjmxr,world,-57.0,2901|4worldhjmxr-57.0
0,2901,5,world,hjmxr,8.0,2901|5worldhjmxr8.0
0,2901,6,world,hjmxr,56.0,2901|6worldhjmxr56.0
0,2901,7,world,hjmxr,23.0,2901|7worldhjmxr23.0
0,2901,10,hipzw,world,-35.0,2901|10worldhipzw-35.0
0,2901,11,world,hipzw,30.0,2901|11worldhipzw30.0
0,2901,13,world,wizey,1.0,2901|13worldwizey1.0
0,2901,17,world,uitcq,17.0,2901|17worlduitcq17.0
0,2902,0,djruh,world,-5.0,2902|0worlddjruh-5.0
0,2902,3,world,djruh,8.0,2902|3worlddjruh8.0
0,2902,4,hjmxr,world,-2.0,2902|4worldhjmxr-2.0
0,2902,5,hjmxr,world,-8.0,2902|5worldhjmxr-8.0
0,2902,6,world,hjmxr,54.0,2902|6worldhjmxr54.0
0,2902,7,hjmxr,world,-56.0,2902|7worldhjmxr-56.0
0,2902,10,hipzw,world,-68.0,2902|10worldhipzw-68.0
0,2902,11,world,hipzw,45.0,2902|11worldhipzw45.0
0,2902,13,world,wizey,63.0,2902|13worldwizey63.0
0,2902,14,wizey,world,-74.0,2902|14worldwizey-74.0
0,2902,17,world,uitcq,7.0,2902|17worlduitcq7.0
0,2903,0,djruh,world,-20.0,2903|0worlddjruh-20.0
0,2903,3,world,djruh,2.0,2903|3worlddjruh2.0
0,2903,4,hjmxr,world,-21.0,2903|4worldhjmxr-21.0
0,2903,5,hjmxr,world,-23.0,2903|5worldhjmxr-23.0
0,2903,6,world,hjmxr,85.0,2903|6worldhjmxr85.0
0,2903,7,hjmxr,world,-38.0,2903|7worldhjmxr-38.0
0,2903,10,hipzw,world,-1.0,2903|10worldhipzw-1.0
0,2903,11,world,hipzw,1.0,2903|11worldhipzw1.0
0,2903,13,wizey,world,-1.0,2903|13worldwizey-1.0
0,2903,17,world,uitcq,7.0,2903|17worlduitcq7.0
0,2904,0,world,djruh,189.0,2904|0worlddjruh189.0
0,2904,3,djruh,world,-143.0,2904|3worlddjruh-143.0
0,2904,4,hjmxr,world,-70.0,2904|4worldhjmxr-70.0
0,2904,5,world,hjmxr,2.0,2904|5worldhjmxr2.0
0,2904,6,world,hjmxr,74.0,2904|6worldhjmxr74.0
0,2904,7,world,hjmxr,20.0,2904|7worldhjmxr20.0
0,2904,10,world,hipzw,25.0,2904|10worldhipzw25.0
0,2904,11,hipzw,world,-19.0,2904|11worldhipzw-19.0
0,2904,13,world,wizey,9.0,2904|13worldwizey9.0
0,2904,17,world,uitcq,20.0,2904|17worlduitcq20.0
0,2905,0,djruh,world,-113.0,2905|0worlddjruh-113.0
0,2905,3,world,djruh,83.0,2905|3worlddjruh83.0
0,2905,4,hjmxr,world,-20.0,2905|4worldhjmxr-20.0
0,2905,5,world,hjmxr,40.0,2905|5worldhjmxr40.0
0,2905,6,hjmxr,world,-5.0,2905|6worldhjmxr-5.0
0,2905,7,hjmxr,world,-27.0,2905|7worldhjmxr-27.0
0,2905,10,hipzw,world,-6.0,2905|10worldhipzw-6.0
0,2905,13,wizey,world,-157.0,2905|13worldwizey-157.0
0,2905,14,world,wizey,230.0,2905|14worldwizey230.0
0,2905,17,world,uitcq,13.0,2905|17worlduitcq13.0
0,2906,0,world,djruh,123.0,2906|0worlddjruh123.0
0,2906,3,djruh,world,-93.0,2906|3worlddjruh-93.0
0,2906,4,world,hjmxr,62.0,2906|4worldhjmxr62.0
0,2906,5,hjmxr,world,-68.0,2906|5worldhjmxr-68.0
0,2906,6,hjmxr,world,-23.0,2906|6worldhjmxr-23.0
0,2906,7,hjmxr,world,-29.0,2906|7worldhjmxr-29.0
0,2906,10,world,hipzw,18.0,2906|10worldhipzw18.0
0,2906,11,hipzw,world,-24.0,2906|11worldhipzw-24.0
0,2906,13,wizey,world,-33.0,2906|13worldwizey-33.0
0,2906,14,wizey,world,-1.0,2906|14worldwizey-1.0
0,2906,17,world,uitcq,2.0,2906|17worlduitcq2.0
0,2907,0,djruh,world,-11.0,2907|0worlddjruh-11.0
0,2907,3,world,djruh,7.0,2907|3worlddjruh7.0
0,2907,4,world,hjmxr,6.0,2907|4worldhjmxr6.0
0,2907,5,world,hjmxr,5.0,2907|5worldhjmxr5.0
0,2907,6,hjmxr,world,-41.0,2907|6worldhjmxr-41.0
0,2907,7,world,hjmxr,16.0,2907|7worldhjmxr16.0
0,2907,10,hipzw,world,-44.0,2907|10worldhipzw-44.0
0,2907,11,world,hipzw,11.0,2907|11worldhipzw11.0
0,2907,13,wizey,world,-14.0,2907|13worldwizey-14.0
0,2907,14,world,wizey,1.0,2907|14worldwizey1.0
0,2907,17,uitcq,world,-24.0,2907|17worlduitcq-24.0
0,2908,0,world,djruh,111.0,2908|0worlddjruh111.0
0,2908,3,djruh,world,-90.0,2908|3worlddjruh-90.0
0,2908,4,world,hjmxr,2.0,2908|4worldhjmxr2.0
0,2908,5,hjmxr,world,-26.0,2908|5worldhjmxr-26.0
0,2908,6,world,hjmxr,22.0,2908|6worldhjmxr22.0
0,2908,7,hjmxr,world,-2.0,2908|7worldhjmxr-2.0
0,2908,10,world,hipzw,3.0,2908|10worldhipzw3.0
0,2908,11,world,hipzw,3.0,2908|11worldhipzw3.0
0,2908,13,world,wizey,74.0,2908|13worldwizey74.0
0,2908,14,wizey,world,-87.0,2908|14worldwizey-87.0
0,2908,17,world,uitcq,20.0,2908|17worlduitcq20.0
0,2909,0,world,djruh,278.0,2909|0worlddjruh278.0
0,2909,3,djruh,world,-199.0,2909|3worlddjruh-199.0
0,2909,4,hjmxr,world,-51.0,2909|4worldhjmxr-51.0
0,2909,5,world,hjmxr,21.0,2909|5worldhjmxr21.0
0,2909,6,hjmxr,world,-24.0,2909|6worldhjmxr-24.0
0,2909,7,world,hjmxr,65.0,2909|7worldhjmxr65.0
0,2909,10,hipzw,world,-11.0,2909|10worldhipzw-11.0
0,2909,11,hipzw,world,-1.0,2909|11worldhipzw-1.0
0,2909,13,world,wizey,39.0,2909|13worldwizey39.0
0,2909,14,wizey,world,-1.0,2909|14worldwizey-1.0
0,2909,17,world,uitcq,6.0,2909|17worlduitcq6.0
0,2910,0,world,djruh,10.0,2910|0worlddjruh10.0
0,2910,3,djruh,world,-1.0,2910|3worlddjruh-1.0
0,2910,5,hjmxr,world,-45.0,2910|5worldhjmxr-45.0
0,2910,6,world,hjmxr,47.0,2910|6worldhjmxr47.0
0,2910,7,world,hjmxr,24.0,2910|7worldhjmxr24.0
0,2910,10,world,hipzw,79.0,2910|10worldhipzw79.0
0,2910,11,hipzw,world,-52.0,2910|11worldhipzw-52.0
0,2910,13,world,wizey,18.0,2910|13worldwizey18.0
0,2910,14,wizey,world,-1.0,2910|14worldwizey-1.0
0,2910,17,uitcq,world,-3.0,2910|17worlduitcq-3.0
0,2911,0,world,djruh,120.0,2911|0worlddjruh120.0
0,2911,3,djruh,world,-66.0,2911|3worlddjruh-66.0
0,2911,4,hjmxr,world,-18.0,2911|4worldhjmxr-18.0
0,2911,5,world,hjmxr,30.0,2911|5worldhjmxr30.0
0,2911,6,hjmxr,world,-17.0,2911|6worldhjmxr-17.0
0,2911,7,world,hjmxr,24.0,2911|7worldhjmxr24.0
0,2911,10,world,hipzw,30.0,2911|10worldhipzw30.0
0,2911,11,hipzw,world,-15.0,2911|11worldhipzw-15.0
0,2911,13,wizey,world,-78.0,2911|13worldwizey-78.0
0,2911,14,world,wizey,142.0,2911|14worldwizey142.0
0,2911,17,uitcq,world,-32.0,2911|17worlduitcq-32.0
0,2912,0,world,djruh,4.0,2912|0worlddjruh4.0
0,2912,3,world,djruh,5.0,2912|3worlddjruh5.0
0,2912,4,world,hjmxr,15.0,2912|4worldhjmxr15.0
0,2912,5,world,hjmxr,57.0,2912|5worldhjmxr57.0
0,2912,6,hjmxr,world,-23.0,2912|6worldhjmxr-23.0
0,2912,7,hjmxr,world,-48.0,2912|7worldhjmxr-48.0
0,2912,10,hipzw,world,-24.0,2912|10worldhipzw-24.0
0,2912,11,world,hipzw,24.0,2912|11worldhipzw24.0
0,2912,13,world,wizey,140.0,2912|13worldwizey140.0
0,2912,14,wizey,world,-151.0,2912|14worldwizey-151.0
0,2912,17,uitcq,world,-15.0,2912|17worlduitcq-15.0
0,2913,0,world,djruh,103.0,2913|0worlddjruh103.0
0,2913,3,djruh,world,-90.0,2913|3worlddjruh-90.0
0,2913,4,world,hjmxr,70.0,2913|4worldhjmxr70.0
0,2913,5,hjmxr,world,-20.0,2913|5worldhjmxr-20.0
0,2913,6,hjmxr,world,-61.0,2913|6worldhjmxr-61.0
0,2913,7,hjmxr,world,-36.0,2913|7worldhjmxr-36.0
0,2913,10,world,hipzw,21.0,2913|10worldhipzw21.0
0,2913,11,hipzw,world,-29.0,2913|11worldhipzw-29.0
0,2913,13,world,wizey,20.0,2913|13worldwizey20.0
0,2913,17,world,uitcq,7.0,2913|17worlduitcq7.0
0,2914,0,djruh,world,-5.0,2914|0worlddjruh-5.0
0,2914,3,djruh,world,-7.0,2914|3worlddjruh-7.0
0,2914,4,world,hjmxr,2.0,2914|4worldhjmxr2.0
0,2914,5,world,hjmxr,68.0,2914|5worldhjmxr68.0
0,2914,6,hjmxr,world,-85.0,2914|6worldhjmxr-85.0
0,2914,7,world,hjmxr,2.0,2914|7worldhjmxr2.0
0,2914,10,world,hipzw,19.0,2914|10worldhipzw19.0
0,2914,11,hipzw,world,-18.0,2914|11worldhipzw-18.0
0,2914,13,world,wizey,28.0,2914|13worldwizey28.0
0,2914,17,world,uitcq,7.0,2914|17worlduitcq7.0
0,2915,0,djruh,world,-163.0,2915|0worlddjruh-163.0
0,2915,3,world,djruh,96.0,2915|3worlddjruh96.0
0,2915,4,world,hjmxr,58.0,2915|4worldhjmxr58.0
0,2915,5,world,hjmxr,79.0,2915|5worldhjmxr79.0
0,2915,6,hjmxr,world,-77.0,2915|6worldhjmxr-77.0
0,2915,7,hjmxr,world,-95.0,2915|7worldhjmxr-95.0
0,2915,10,world,hipzw,57.0,2915|10worldhipzw57.0
0,2915,11,hipzw,world,-28.0,2915|11worldhipzw-28.0
0,2915,13,wizey,world,-109.0,2915|13worldwizey-109.0
0,2915,14,world,wizey,158.0,2915|14worldwizey158.0
0,2915,17,uitcq,world,-10.0,2915|17worlduitcq-10.0
0,2916,0,world,djruh,102.0,2916|0worlddjruh102.0
0,2916,3,djruh,world,-70.0,2916|3worlddjruh-70.0
0,2916,4,world,hjmxr,1.0,2916|4worldhjmxr1.0
0,2916,5,hjmxr,world,-32.0,2916|5worldhjmxr-32.0
0,2916,6,world,hjmxr,60.0,2916|6worldhjmxr60.0
0,2916,7,hjmxr,world,-35.0,2916|7worldhjmxr-35.0
0,2916,10,world,hipzw,94.0,2916|10worldhipzw94.0
0,2916,11,hipzw,world,-67.0,2916|11worldhipzw-67.0
0,2916,13,world,wizey,30.0,2916|13worldwizey30.0
0,2916,14,wizey,world,-71.0,2916|14worldwizey-71.0
0,2916,17,uitcq,world,-11.0,2916|17worlduitcq-11.0
0,2917,0,world,djruh,89.0,2917|0worlddjruh89.0
0,2917,3,djruh,world,-78.0,2917|3worlddjruh-78.0
0,2917,4,world,hjmxr,2.0,2917|4worldhjmxr2.0
0,2917,5,world,hjmxr,16.0,2917|5worldhjmxr16.0
0,2917,6,world,hjmxr,41.0,2917|6worldhjmxr41.0
0,2917,7,hjmxr,world,-74.0,2917|7worldhjmxr-74.0
0,2917,10,world,hipzw,42.0,2917|10worldhipzw42.0
0,2917,11,hipzw,world,-31.0,2917|11worldhipzw-31.0
0,2917,13,world,wizey,130.0,2917|13worldwizey130.0
0,2917,14,wizey,world,-179.0,2917|14worldwizey-179.0
0,2917,17,world,uitcq,7.0,2917|17worlduitcq7.0
0,2918,0,djruh,world,-1.0,2918|0worlddjruh-1.0
0,2918,3,djruh,world,-6.0,2918|3worlddjruh-6.0
0,2918,4,world,hjmxr,23.0,2918|4worldhjmxr23.0
0,2918,5,world,hjmxr,25.0,2918|5worldhjmxr25.0
0,2918,6,hjmxr,world,-48.0,2918|6worldhjmxr-48.0
0,2918,7,hjmxr,world,-22.0,2918|7worldhjmxr-22.0
0,2918,10,world,hipzw,70.0,2918|10worldhipzw70.0
0,2918,11,hipzw,world,-50.0,2918|11worldhipzw-50.0
0,2918,13,world,wizey,3.0,2918|13worldwizey3.0
0,2918,17,uitcq,world,-3.0,2918|17worlduitcq-3.0
0,2919,0,djruh,world,-139.0,2919|0worlddjruh-139.0
0,2919,3,world,djruh,82.0,2919|3worlddjruh82.0
0,2919,5,hjmxr,world,-13.0,2919|5worldhjmxr-13.0
0,2919,6,hjmxr,world,-25.0,2919|6worldhjmxr-25.0
0,2919,7,world,hjmxr,37.0,2919|7worldhjmxr37.0
0,2919,10,world,hipzw,3.0,2919|10worldhipzw3.0
0,2919,11,hipzw,world,-3.0,2919|11worldhipzw-3.0
0,2919,13,wizey,world,-62.0,2919|13worldwizey-62.0
0,2919,14,world,wizey,87.0,2919|14worldwizey87.0
0,2919,17,world,uitcq,14.0,2919|17worlduitcq14.0
0,2920,0,world,djruh,2.0,2920|0worlddjruh2.0
0,2920,3,world,djruh,8.0,2920|3worlddjruh8.0
0,2920,4,world,hjmxr,2.0,2920|4worldhjmxr2.0
0,2920,5,hjmxr,world,-37.0,2920|5worldhjmxr-37.0
0,2920,6,world,hjmxr,49.0,2920|6worldhjmxr49.0
0,2920,7,hjmxr,world,-2.0,2920|7worldhjmxr-2.0
0,2920,10,hipzw,world,-31.0,2920|10worldhipzw-31.0
0,2920,11,world,hipzw,21.0,2920|11worldhipzw21.0
0,2920,13,wizey,world,-15.0,2920|13worldwizey-15.0
0,2920,17,uitcq,world,-7.0,2920|17worlduitcq-7.0
